,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
953,26,34,2.4,20,22,15,46.4,13,19,32,5,82,24,5.1,14,5,10,Marcus Johansson,25,7.5,58,LW,0,0,18.6,129,Washington Capitals,1394,17:00
954,30,23,2.3,15,50,93,48.3,87,25,95,4,68,33,6.4,6,7,36,T.J. Oshie,28,8.7,56,RW,2,1,23.1,143,Washington Capitals,1214,17:51
955,35,24,1.8,19,41,53,54.7,64,19,28,4,80,24,4.4,5,5,50,Justin Williams,14,6.2,48,RW,0,0,14.4,167,Washington Capitals,1238,15:29
956,30,34,4.8,25,93,0,,0,4,147,2,78,5,2.7,8,1,32,Matt Niskanen,20,7.4,39,D,1,0,3.2,154,Washington Capitals,1730,22:11
957,27,28,3.5,14,127,0,,0,6,58,3,72,9,3.0,13,3,10,John Carlson,7,6.5,37,D,1,0,5.0,180,Washington Capitals,1635,22:43
958,21,23,1.4,20,25,5,28.6,2,10,31,1,64,12,2.8,3,2,14,Andre Burakovsky,13,4.1,35,LW,0,0,10.8,111,Washington Capitals,849,13:16
959,25,27,5.4,22,94,0,,0,5,122,0,82,6,2.3,5,1,51,Dmitry Orlov,30,7.7,33,D,0,0,4.8,125,Washington Capitals,1602,19:32
960,31,17,1.9,15,44,483,56.4,624,12,55,4,81,13,1.6,0,0,22,Jay Beagle,20,3.5,30,RW,2,1,13.0,100,Washington Capitals,1104,13:38
961,27,13,1.7,12,30,467,47.1,416,11,71,2,81,12,0.9,1,0,36,Lars Eller,15,2.6,25,C,0,1,10.4,115,Washington Capitals,1126,13:54
962,31,13,1.5,13,34,12,42.9,9,10,25,3,72,12,1.4,0,0,49,Daniel Winnik,15,3.0,25,LW,0,2,14.6,82,Washington Capitals,930,12:55
963,24,8,1.5,8,12,10,28.6,4,14,89,3,66,15,2.2,0,1,40,Brett Connolly,20,3.7,23,RW,0,0,18.5,81,Washington Capitals,706,10:41
964,22,12,1.4,12,44,7,30.0,3,7,239,0,82,7,-0.1,0,0,133,Tom Wilson,9,1.3,19,RW,0,0,7.4,95,Washington Capitals,1060,12:56
965,25,14,3.5,13,37,0,,0,3,51,0,60,3,1.0,0,0,16,Nate Schmidt,22,4.5,17,D,1,0,5.0,60,Washington Capitals,929,15:29
966,28,12,1.0,6,26,0,,0,1,18,2,19,2,1.3,6,1,10,Kevin Shattenkirk,4,2.3,14,D,0,0,4.3,46,Washington Capitals,384,20:12
967,36,14,5.2,14,132,0,,0,0,181,0,79,0,-0.2,0,0,48,Brooks Orpik,32,5.0,14,D,0,0,0.0,93,Washington Capitals,1405,17:47
968,28,10,4.8,10,162,0,,0,3,105,0,82,3,-0.3,0,0,28,Karl Alzner,23,4.6,13,D,0,0,3.7,81,Washington Capitals,1623,19:47
969,20,3,0.3,2,7,3,0.0,0,0,6,2,21,3,0.3,1,3,2,Jakub Vrana,2,0.6,6,LW,0,0,9.4,32,Washington Capitals,233,11:07
970,29,4,1.1,4,29,0,,0,1,27,1,18,1,0.3,0,0,11,Taylor Chorney,8,1.5,5,D,0,0,5.3,19,Washington Capitals,257,14:16
971,22,1,0.3,1,10,8,55.6,10,2,18,1,26,2,-0.2,0,0,6,Zachary Sanford,0,0.1,3,C,0,0,8.7,23,Washington Capitals,264,10:09
972,22,0,0.0,0,0,0,,0,0,1,0,3,0,-0.1,0,0,0,Riley Barber,0,0.0,0,RW,0,0,0.0,2,Washington Capitals,26,8:35
973,28,0,0.0,0,1,0,,0,0,5,0,6,0,-0.2,0,0,0,Paul Carey,-2,-0.2,0,C,0,0,0.0,8,Washington Capitals,63,10:29
974,25,0,0.0,0,0,0,,0,0,0,0,24,0,0.0,0,0,0,Philipp Grubauer,0,4.4,0,G,0,0,,0,Washington Capitals,1265,52:41
975,27,0,0.0,0,0,0,,0,0,0,0,63,0,0.0,0,0,0,Braden Holtby,0,12.3,0,G,0,0,0.0,1,Washington Capitals,3680,58:25
976,25,0,0.0,0,0,1,0.0,0,0,2,0,1,0,0.0,0,0,0,Garrett Mitchell,0,0.0,0,RW,0,0,,0,Washington Capitals,9,8:48
977,26,0,0.0,0,2,0,,0,0,2,0,2,0,0.0,0,0,0,Aaron Ness,-1,-0.1,0,D,0,0,,0,Washington Capitals,26,12:50
978,22,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,0,Liam O'Brien,0,0.0,0,LW,0,0,,0,Washington Capitals,6,6:08
979,22,0,0.0,0,0,13,48.0,12,0,0,0,4,0,-0.1,0,0,0,Chandler Stephenson,0,-0.1,0,C,0,0,0.0,3,Washington Capitals,36,8:53
980,23,50,2.2,40,34,826,43.5,635,25,49,5,79,32,8.1,8,7,38,Mark Scheifele,18,10.3,82,C,2,0,20.0,160,Winnipeg Jets,1624,20:34
981,30,48,1.7,31,51,51,45.7,43,19,100,4,82,26,6.5,16,5,47,Blake Wheeler,6,8.2,74,RW,1,2,10.0,259,Winnipeg Jets,1652,20:09
982,18,28,1.5,23,33,3,0.0,0,27,80,5,73,36,7.4,5,9,26,Patrik Laine,7,8.9,64,RW,0,0,17.6,204,Winnipeg Jets,1308,17:55
983,20,39,1.3,32,28,4,0.0,0,20,43,4,82,25,5.8,7,5,38,Nikolaj Ehlers,1,7.2,64,LW,0,0,12.3,204,Winnipeg Jets,1434,17:29
984,31,39,4.0,24,124,0,,0,12,183,1,80,13,4.5,13,1,117,Dustin Byfuglien,10,8.5,52,D,2,0,5.4,241,Winnipeg Jets,2196,27:27
985,29,26,0.6,20,23,487,55.6,610,15,35,3,59,21,4.6,6,6,18,Bryan Little,-7,5.3,47,C,0,0,17.6,119,Winnipeg Jets,1036,17:33
986,29,32,0.5,20,26,92,51.3,97,10,97,3,65,13,3.5,12,3,30,Mathieu Perreault,-11,4.0,45,C,0,0,9.7,134,Winnipeg Jets,1059,16:17
987,22,25,2.5,22,118,0,,0,6,107,1,60,8,2.7,2,2,54,Jacob Trouba,4,5.2,33,D,1,0,5.2,154,Winnipeg Jets,1498,24:58
988,23,14,1.2,9,56,637,50.8,658,10,217,1,82,15,1.2,4,5,52,Adam Lowry,1,2.4,29,C,1,0,12.3,122,Winnipeg Jets,1316,16:03
989,21,14,2.8,14,139,0,,0,5,145,3,82,6,0.9,0,1,38,Josh Morrissey,6,3.7,20,D,0,0,6.1,99,Winnipeg Jets,1598,19:29
990,23,9,0.4,7,30,4,42.9,3,6,68,1,57,10,0.8,2,0,20,Joel Armia,-8,1.2,19,RW,0,4,9.0,111,Winnipeg Jets,863,15:08
991,22,8,1.1,8,28,97,49.5,95,8,87,1,64,9,0.7,0,0,18,Andrew Copp,8,1.7,17,C,0,1,11.7,77,Winnipeg Jets,790,12:21
992,32,13,1.3,7,94,0,,0,0,24,0,60,1,0.0,6,0,42,Toby Enstrom,-7,1.3,14,D,0,1,2.2,46,Winnipeg Jets,1314,21:54
993,27,13,1.3,13,42,0,,0,1,36,0,65,1,0.8,0,0,15,Paul Postma,3,2.1,14,D,0,0,2.0,50,Winnipeg Jets,706,10:51
994,31,9,0.4,8,1,9,25.0,3,2,37,1,40,4,0.4,1,2,12,Drew Stafford,-2,0.8,13,RW,0,0,5.9,68,Winnipeg Jets,532,13:18
995,21,12,0.0,4,10,170,46.0,145,1,12,0,54,1,-0.1,8,0,12,Nic Petan,-13,-0.1,13,LW,0,0,1.8,57,Winnipeg Jets,589,10:54
996,28,4,0.6,4,19,11,31.3,5,7,47,1,45,8,0.5,0,0,13,Shawn Matthias,0,1.1,12,LW,0,1,15.7,51,Winnipeg Jets,610,13:34
997,25,10,1.5,10,94,0,,0,2,78,0,59,2,0.4,0,0,33,Ben Chiarot,2,1.9,12,D,0,0,4.1,49,Winnipeg Jets,904,15:19
998,22,7,0.4,7,14,3,25.0,1,2,83,0,38,4,0.5,0,2,10,Marko Dano,0,0.9,11,C,0,0,9.1,44,Winnipeg Jets,406,10:41
999,20,3,-0.1,1,8,1,50.0,1,2,1,1,20,2,0.1,2,0,4,Kyle Connor,-7,0.0,5,LW,0,0,8.3,24,Winnipeg Jets,244,12:13
1000,26,3,0.8,2,21,0,,0,2,12,0,11,2,0.5,0,0,13,Tyler Myers,5,1.2,5,D,1,0,12.5,16,Winnipeg Jets,244,22:12
1001,33,1,0.1,1,25,13,50.0,13,2,90,0,64,3,-0.5,0,0,95,Chris Thorburn,-7,-0.4,4,RW,0,1,8.3,36,Winnipeg Jets,446,6:59
1002,32,2,1.1,2,79,0,,0,2,68,1,42,2,0.0,0,0,27,Mark Stuart,4,1.1,4,D,0,0,8.3,24,Winnipeg Jets,523,12:27
1003,25,2,0.2,2,31,0,100.0,1,2,128,1,51,2,-0.9,0,0,26,Brandon Tanev,-6,-0.6,4,LW,0,0,3.7,54,Winnipeg Jets,545,10:41
1004,25,2,0.0,1,4,94,36.1,53,0,28,0,23,0,-0.5,0,0,6,Alexander Burmistrov,-6,-0.5,2,C,1,0,0.0,13,Winnipeg Jets,254,11:02
1005,25,2,0.5,2,31,0,,0,0,30,0,18,0,-0.2,0,0,8,Julian Melchiori,0,0.3,2,D,0,0,0.0,15,Winnipeg Jets,331,18:22
1006,29,2,0.0,2,8,0,,0,0,5,0,5,0,0.1,0,0,0,Brian Strait,-1,0.2,2,D,0,0,0.0,3,Winnipeg Jets,80,15:56
1007,21,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Eric Comrie,0,0.2,0,G,0,0,,0,Winnipeg Jets,59,59:18
1008,23,0,0.0,0,0,0,,0,0,0,0,56,0,0.0,0,0,0,Connor Hellebuyck,0,8.1,0,G,0,0,,0,Winnipeg Jets,3034,54:10
1009,25,0,0.1,0,0,2,0.0,0,0,4,0,5,0,-0.1,0,0,0,Quinton Howden,1,0.0,0,C,0,0,0.0,5,Winnipeg Jets,43,8:39
1010,26,0,0.0,0,0,0,,0,0,0,0,28,0,0.0,0,0,0,Michael Hutchinson,0,3.2,0,G,0,0,,0,Winnipeg Jets,1378,49:14
1011,20,0,0.1,0,5,0,,0,0,12,0,10,0,-0.1,0,0,5,Nelson Nogier,-1,-0.1,0,D,0,0,0.0,8,Winnipeg Jets,117,11:43
1012,29,0,0.0,0,0,0,,0,0,0,0,8,0,0.0,0,0,0,Ondrej Pavelec,0,0.7,0,G,0,0,,0,Winnipeg Jets,440,54:56
1013,20,0,0.0,0,1,5,16.7,1,0,0,0,1,0,0.0,0,0,0,Jack Roslovic,-1,-0.1,0,C,0,0,0.0,1,Winnipeg Jets,8,8:24
